,0,0,0,0,0,0,0,0,0,0,0,0
0,1.183434545771105,1.1287533872292272,1.688643875794974,1.8499168200500822,6.098774434273855,9.206976901394507,7.329746083130793,12.260547537783713,11.346257493500715,9.334728323715877,4.402355328706614,1.292635492015143
1,1.183887326122433,1.1291197681823022,1.6888911910183462,1.8504649019237565,6.100263972353298,9.20875590109761,7.331435341486269,12.262917343638952,11.348089578393376,9.336408028005541,4.403485376665798,1.292882993931587
2,1.1849246415502916,1.1301895978880945,1.6896374133974281,1.8520860940312664,6.104561769971386,9.214081993167989,7.336458025649641,12.269938560446183,11.353490205455481,9.341402737621022,4.406861104227075,1.2936147975933807
3,1.186509418669116,1.1319140898251812,1.6908917048794276,1.8546960969131019,6.1116448898751194,9.22294446502887,7.344807861585077,12.281772451706878,11.362490240344835,9.349696764616377,4.412478273656085,1.2948335236559911
4,1.1886303547428105,1.134243572705954,1.6926528181797136,1.8582813594602152,6.1214598273060865,9.235437329522647,7.356335912088621,12.298189309344615,11.37517654267234,9.361398861987139,4.420250526715426,1.2965513389462087
5,1.1912742809497014,1.137153190406868,1.6949309627967362,1.8628458602615194,6.1339934846640904,9.251550767435914,7.371063901632835,12.319384274652023,11.391528070371187,9.37652884368282,4.430188834490822,1.298768307042022
6,1.1944347070668113,1.1406066953166496,1.6977371669294827,1.8683822970654846,6.149258854134182,9.271390041243409,7.389071816966826,12.345469836039529,11.411626701310544,9.39516843243213,4.442239234315781,1.3014860442872487
7,1.198115338403553,1.144613519755118,1.701092244884646,1.8749101146392022,6.16720568056527,9.295097630697716,7.410379743882592,12.376555745298415,11.435539385011266,9.41739248691593,4.456461809170947,1.3047270662768953
8,1.2023035930215729,1.149163570927177,1.7050009623044367,1.8824319587572782,6.187853597629987,9.322714772877044,7.435063932557045,12.412895967544035,11.4633598525011,9.443364408258546,4.472832765614681,1.3084942253766891
9,1.20701766921062,1.1542718665560943,1.709515499301215,1.8909702364704402,6.211242953692435,9.354426447128441,7.463306051380621,12.454859539170446,11.49522620444867,9.473194601248109,4.491449351285097,1.3128046885256608
10,1.2122497251342126,1.1599539609592058,1.714630940689972,1.9005602850246106,6.23739732690325,9.390395222288094,7.495353949254898,12.502707513583495,11.531175237664696,9.50708879403322,4.5123543852949295,1.317670559845353
11,1.2180273805162418,1.1662202064126026,1.7204471201033942,1.9112297899090993,6.266484004244898,9.430876676513854,7.5313450822743775,12.55689460376986,11.571526314935547,9.545336058037519,4.535678186594619,1.3231427820978485
12,1.2243997599175693,1.1730931879295983,1.7268797738381014,1.9230391771154256,6.298412262602957,9.47600541273901,7.571586467221971,12.617784650409144,11.61641977001871,9.588050951549441,4.561465924184513,1.3291627224229137
13,1.2313247588791403,1.1805529254378837,1.73413416484569,1.9360240597087903,6.33321959405302,9.52637332467296,7.616633988318481,12.68619735200844,11.665669961800015,9.635212456677984,4.589880544772841,1.3358743407719138
14,1.238758099860647,1.188880248317304,1.74215969990568,1.9501870047686822,6.371981139024829,9.582192476583979,7.667138240697771,12.761612680403672,11.720081159226007,9.68720634039254,4.621232518836183,1.3432345402418104
15,1.2469320716163081,1.1977460627276335,1.7513263193420772,1.965655693004844,6.413746265285845,9.64216007640031,7.7221382009860395,12.845846739237293,11.780200997810619,9.745813316067425,4.655071606833827,1.3512860053314264
16,1.2555523839981757,1.2076288075969177,1.7611474028767748,1.9831351024115866,6.457993614270099,9.710843291531855,7.783928812607004,12.9415288625994,11.847023757070708,9.80928596409445,4.693521315564024,1.3603797375813758
17,1.2655551186629976,1.2172976440413792,1.7714249901293961,2.0007265352452475,6.508341870277193,9.782180706685468,7.851366304906288,13.045373382916111,11.91650716097964,9.879629696426969,4.73365413386261,1.3705428196102885
18,1.2756266321299927,1.229250937335846,1.7837663716211136,2.020868032084827,6.561147499299857,9.863213953316693,7.923170332557225,13.159214308512706,11.996030997530589,9.95834526300429,4.777389613202941,1.3809572442813478
19,1.2858804087902809,1.2417654179425595,1.7979642525732988,2.0423557689625476,6.6234854078082,9.96008555686544,8.007462686222798,13.28661312394305,12.081270110009617,10.045724317829341,4.831148258092947,1.3932654010308354
20,1.2973865660069517,1.2546317943301868,1.8094622070237574,2.06479540103316,6.686423128273035,10.055013475335851,8.09302106848301,13.417380477577419,12.161482524202915,10.130856649076678,4.8830150600481845,1.4036513506439403
21,1.3115784122592233,1.269717604264735,1.830567055890261,2.0926082311186236,6.739963604911429,10.155245001397583,8.191389296320647,13.577510053540534,12.268236957169327,10.24181900040346,4.940652417804328,1.4198290778071734
22,1.3271434100222033,1.2854909309925178,1.8443133791178024,2.122180911584459,6.829899214840371,10.272531605420102,8.29016570928676,13.716260896290287,12.376475228512625,10.344102839862456,5.000077135894695,1.435287041642887
23,1.3440750497960758,1.3057024269072783,1.8625030206433764,2.1562083864358415,6.899843359675567,10.385286151234073,8.401579073398173,13.89522368582406,12.503049708430256,10.473498166728536,5.075379177880133,1.4502138974318382
24,1.3601105016753738,1.3201793609656771,1.879764944227867,2.1782338652383726,7.006631215032609,10.56069994760782,8.569201497406851,14.157743605427996,12.610207882853624,10.57980823858909,5.171410136559553,1.4605893145248185
25,1.365827852191226,1.34316859512037,1.9127235410569807,2.2097509039424175,7.132128464623962,10.707277147325309,8.740025418705299,14.354928148204621,12.765658930647346,10.79670808508504,5.232214394849041,1.4769306734072627
26,1.3970608314719828,1.3439166231459023,1.9238377378665472,2.2592550348935516,7.2741799759310934,10.862156765203764,8.815716071783054,14.732269394251158,12.858127117682235,10.912346682265534,5.344234762708035,1.5077096104457781
27,1.4125182681117392,1.3843404679847842,1.972380949837514,2.2689114400672743,7.4039389124285435,10.975555957585879,9.117501877258235,14.850937666226033,13.001448253776495,11.017885327677892,5.4376765343365525,1.5601024119772127
28,1.4414229814187913,1.421397263249818,2.0255039043115723,2.3495376298423496,7.596295887416601,11.273450256201489,9.163563648191433,15.117844447794711,13.227324850498022,11.355048219170996,5.507790461151719,1.5640268866102043
29,1.4775364515635752,1.462942704906359,2.0246780921568646,2.4512447111943687,7.711016501107771,11.448860789546337,9.334277277157332,15.486489764276454,13.321589641865266,11.4224227273618,5.651577566096491,1.6259550220754084
