,0,0,0,0,0,0,0,0,0,0,0,0
0,1.233742304665212,1.0495133203975313,1.5192172416941532,1.9413205056804248,7.833792928676782,12.205112086687409,10.179976480021766,13.920770399617156,10.382436806131253,7.996668745953243,4.094533713585506,1.6046545241731842
1,1.233914449117515,1.049742886662032,1.5196384059887496,1.9417625671774956,7.835637314612752,12.207316309841143,10.181588594300894,13.923105728676283,10.384359314784534,7.9981593458621125,4.095457896755689,1.6051176593748202
2,1.2344316177434245,1.0504139674695432,1.520549904959216,1.9431086761020864,7.841256719167931,12.21390640471836,10.186433973198593,13.929951579679035,10.389800883566478,8.002741461186949,4.098214694840074,1.6063609762607107
3,1.2352953888318066,1.0515110210934393,1.5219420737710485,1.9453160527369613,7.850607822927209,12.224916203170281,10.194526661340678,13.941489669465515,10.398757451259327,8.010357206129614,4.102760242122884,1.6082331298102945
4,1.2365101363343634,1.053050887087364,1.5237791107706438,1.9483744813829489,7.863738898839526,12.240380917596553,10.205927258497384,13.957613579365775,10.411010541854973,8.021025280555685,4.109110846606568,1.610702598392798
5,1.2380823989440044,1.055012907224325,1.5260900209126296,1.952267704416449,7.880694048370684,12.260304478047724,10.22067581354972,13.978439979563412,10.426553421223701,8.034789882696957,4.117271135940959,1.6137415879823822
6,1.240019316870139,1.0574127038714212,1.5288523517097254,1.9569800712831185,7.901568609247997,12.284858792057491,10.238866694329287,14.003947780217702,10.445390703430432,8.051728630269995,4.1272269050096915,1.6173295089135014
7,1.242330708306409,1.0602524474656567,1.5320760198671681,1.9625167571721231,7.926414291900663,12.314071870710059,10.260588100266169,14.034276907944113,10.467599023267404,8.07192475170276,4.13903199307937,1.621474427289478
8,1.2450266606931282,1.0635508168672627,1.5357599276247647,1.968860275602714,7.955366032080702,12.348116533278972,10.285985768124856,14.069483510658786,10.493123304312274,8.09537129269163,4.152726581392085,1.6261680463921382
9,1.2481217815894863,1.067313844213168,1.5399308137741121,1.976017258521059,7.988597757989438,12.38708415215726,10.315252076941915,14.109697979567194,10.522050524963872,8.122287571348679,4.168376609218701,1.6314127381125765
10,1.2516325106829094,1.0715872643333986,1.5445228477380195,1.9840221019278637,8.026266745474363,12.431180792082449,10.348485541764447,14.155151248382634,10.554533381155048,8.152779833775533,4.186040667331536,1.6372056136235784
11,1.2555599901050145,1.0763452508340359,1.5497242000992901,1.9928706115994743,8.068528903535489,12.48067186113653,10.385946555425987,14.205737443380794,10.590549029926532,8.186944939515753,4.20591079392423,1.6435530039329438
