,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.049668505688270186,0.059110330888888465,0.06773012586096887,0.05165402168861502,0.04419850988415818,0.04489649988506217,0.06351116279677614,0.05402938493103618,0.05748872137340266,0.04448501542419576,0.04862562564157542,0.05328886136844251,0.04876689004840657,0.047250415260761035,0.029737454015850796,0.05082672505151882,0.04172576803822043,0.034559066166217185,0.056439513283422345,0.04541817703104432
1,0.04968037792783338,0.05911874886112135,0.06774391532642193,0.05166167307810754,0.04420354405519052,0.04490167362643314,0.06352078680203549,0.05403597140962855,0.05749840806669107,0.044490106387203444,0.04863116813545572,0.0532965259311105,0.04877243319095139,0.04725656939108433,0.029740946283897556,0.05083259735345997,0.041731706512013515,0.03456302540932818,0.056445778380696414,0.045425018035858376
2,0.04971268202922359,0.05914402771632768,0.06778107345638726,0.05168466976009789,0.04421863288119019,0.04491713965043842,0.0635497222692856,0.054055772497099606,0.057527530088916735,0.04450538254396224,0.04864770841407041,0.05331952559781587,0.0487889846947365,0.04727504226752062,0.029751315489416154,0.050850215699046825,0.04174870464209123,0.03457489937942454,0.056464597803545374,0.04544559122846282
3,0.04976160429547277,0.059186265748741106,0.06783656440628112,0.05172295980690264,0.044243739323861934,0.04494285742620014,0.06359802104198148,0.05408868746719142,0.0575762633602777,0.04453080882732144,0.04867524854466469,0.05335790435055198,0.04881648138743962,0.04730586367355529,0.029768372122046256,0.05087951214717279,0.0417758312275795,0.03459464940977446,0.05649589354886147,0.0454799120251032
4,0.049825618244486,0.05924564205829057,0.06790822787985701,0.05177650891407128,0.044278744301516924,0.04497878269618915,0.06366580724574274,0.05413472772912151,0.05764492652388156,0.044566389249908356,0.04871361605410636,0.05341173675244096,0.04885480840073711,0.04734905800150108,0.029791847248865626,0.050920419658209835,0.04181256604755435,0.03462228538069035,0.0565396564059476,0.0455281123226104
5,0.04990426608494559,0.05932240678821552,0.06799520735395843,0.05184530952990676,0.044323567933231604,0.045024790042736317,0.06375322236055785,0.05419377811287964,0.05773401201154071,0.04461206193730131,0.048762728007503225,0.053481106638229275,0.04890378916858879,0.047404696391768614,0.02982140053341336,0.05097280080418447,0.04185867446408134,0.03465773957623418,0.056595783974103725,0.04559032939829999
6,0.04999744458731019,0.05941682944528693,0.06809708044265689,0.051929303833345576,0.044378009360790234,0.04508074319913779,0.0638605056826877,0.05426580779438095,0.05784405585002551,0.04466779941651559,0.04882240529066304,0.05356614828259421,0.04896322873626071,0.047472903656669785,0.029856701220821534,0.05103650776932525,0.04191392469014074,0.03470098629086618,0.05666423055447911,0.045666697406868656
7,0.05010527136820732,0.059529350333325626,0.06821356603821273,0.05202852345712521,0.04444196598785404,0.04514652283897789,0.06398796853363828,0.05435067765733604,0.05797578809032088,0.04473356224989918,0.048892445546324964,0.05366709609005859,0.04903288884383697,0.047553777786180966,0.029897448431417888,0.05111142604714731,0.04197808665613892,0.03475196837599549,0.056744875544388715,0.04575746595687142
8,0.05022794410595621,0.059660458592012834,0.06834450329131127,0.05214299772989277,0.04451522546466342,0.04522197836305803,0.0641359552121679,0.05444834463101401,0.05813005352911247,0.04480933078728673,0.048972642228633755,0.053784135739965634,0.04911251101492132,0.04764748064465751,0.029943439378192178,0.051197330492275483,0.04205092498260326,0.03481065299264934,0.05683767345572167,0.04586291327674982
9,0.05036574158606599,0.0598107582461795,0.06848983627396464,0.05227283360348014,0.044597627824963154,0.045306970051418205,0.06430491407222982,0.05455872090006444,0.05830785590877139,0.0448951028791455,0.049062805888219846,0.05391767193407013,0.04920185457046566,0.047754189795326855,0.029994517835545097,0.05129411809945761,0.04213218450358585,0.03487702020755385,0.05694253556835411,0.04598333851675846
10,0.05051902850372651,0.05998095194801321,0.06864952316249667,0.05241822343438785,0.0446890166817324,0.0454013598568651,0.06449539678822512,0.05468179158172828,0.05851030359739374,0.04499090635111988,0.049162686968197526,0.05406807240018786,0.04930063390867547,0.04787421108421601,0.030050692989281987,0.05140159074276525,0.04222163579465026,0.034951044582451234,0.05705943679202122,0.04611916267684439
11,0.05068825167928511,0.06017192035030466,0.0688236543728319,0.05257938530367974,0.04478922902407765,0.045505002897526084,0.0647080506081323,0.05481748845109171,0.05873865537434835,0.04509681421298621,0.04927209996519149,0.054235866831733585,0.049408645316741474,0.048007791808873206,0.030112033526648995,0.0515196666128639,0.04231903833612039,0.035032739328673894,0.05718835632332297,0.04627079131003254
12,0.05087396501107916,0.06038460985597405,0.0690123711218067,0.05275672751835645,0.044898154640792255,0.04561786583622003,0.06494366612064821,0.054965946867543664,0.05899434092100164,0.045212954480441186,0.04939085659264241,0.05442167732232104,0.04952570016923874,0.048155329952015484,0.03017878674441496,0.051648269383237216,0.04242416598029187,0.03512216601096369,0.05732932707856016,0.04643870576395979
13,0.051076700674051755,0.060620068593212346,0.06921590940286247,0.052950707438354595,0.04501575703471956,0.04573987905873362,0.06520318748339954,0.05512722844656399,0.059278804140073735,0.04533937836446696,0.04951881486100106,0.054626275682286576,0.04965157543871363,0.048317292904969195,0.03025134893168942,0.051787308259617436,0.04253678613423452,0.0352193221433985,0.05748239667734551,0.04662350025041235
14,0.05129718674074681,0.060879743850928494,0.06943479878499259,0.053161996021356246,0.04514195997867398,0.04587110541398299,0.06548773657029114,0.055301468790575826,0.059593964917429916,0.045476503283309565,0.04965590912624263,0.054850698271442865,0.04978629414987367,0.04849424019383726,0.030330147657914298,0.05193699024404184,0.042656846145506994,0.03532447086111773,0.05764779082091298,0.04682586889290863
15,0.05153634401578252,0.06116497818460342,0.06966968003101569,0.0533913396532717,0.04527703300875384,0.04601146157656084,0.0657982057760171,0.05548906578890385,0.05994149618477242,0.04562485916428718,0.04980225111256386,0.05509585597272746,0.04993003218765091,0.048686710906768654,0.030415799495483238,0.0520971163896179,0.042784032139391,0.035437554971059874,0.05782596619210217,0.04704646351124595
16,0.051794927097441754,0.06147753364327087,0.06992086074545402,0.05364008825160737,0.0454208812437285,0.046161165951506496,0.06613656173730559,0.055690302285412475,0.06032326105440713,0.045784422757537364,0.049957823990026705,0.05536359836986631,0.05008238865471717,0.04889543979335095,0.03050900949131493,0.052268105180250775,0.042918653667764546,0.03555887748431915,0.05801689459670811,0.04728627121662304
17,0.05207382879213394,0.06181919662810529,0.07018987488625489,0.05390844999662012,0.04557416966894823,0.04632104805564105,0.06650350986880676,0.05590571859591297,0.06074189699091514,0.0459566622731034,0.05012252670999085,0.05565505351918545,0.0502441205224877,0.049121160948402805,0.0306102499151176,0.052450665307795415,0.04306076183756661,0.0356888780612146,0.05822147800997328,0.047546112590267794
18,0.05237424022050955,0.06219196936607841,0.07047731620945562,0.05419892037411982,0.04573735296781285,0.04649082503180757,0.06690223824285535,0.056135952772984755,0.061199480895946776,0.046142131351056895,0.05029663978763211,0.055973921415042135,0.050415599472133546,0.04936570106608987,0.030720455388268685,0.05264444914124449,0.04321006955776934,0.03582881869754061,0.058439967858924254,0.04782739436452665
19,0.05269837422188021,0.06259985220043086,0.07078524286612757,0.054512782870661566,0.045910583798964975,0.046671228894365986,0.06733377253052897,0.05638277612182559,0.06169786669902377,0.04634179209453979,0.05048028266589546,0.056323926144177874,0.05059683356223393,0.049629420513912476,0.030842269732395962,0.0528506667682827,0.04336783258038748,0.03597730559595004,0.05867411180882786,0.048129988439745405
20,0.053045978655632445,0.06304455424464903,0.07111559884479886,0.05485050716708079,0.04609416127796268,0.04686304925132476,0.06779866366391583,0.056646159252882994,0.062240391128213716,0.04655868094713367,0.050677208208690254,0.05671494097888525,0.050789810816166875,0.04991340791117704,0.03097244914619978,0.053070132938556176,0.04353384935701668,0.03613622496336676,0.05892390041703932,0.0484564502276755
