,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.4367296959152132,1.2635942609391362,1.5564878129059598,1.3574515256910122,1.4474597974405643,1.4420414103788377,1.303179590704702,2.2134587013815974,3.6327989604587505,8.550015601923484,9.683800582189669,9.889266095718996,11.073998938332572,14.560133966031797,13.320070863428633,14.967246408779761,10.880795517865858,9.915648456662199,12.936710101259559,8.277346530731515,8.007541980412954,3.4737421716294588,1.5873228447351866,1.4149352432617626
1,1.437003698612302,1.2638546502960488,1.5567770759048907,1.3577604493785393,1.4476747307172133,1.442293778117159,1.3034540537981216,2.2139953543231994,3.6345859105349434,8.551838885431852,9.685963606308409,9.891774654194728,11.076223676521995,14.562532646494082,13.322691177666046,14.970669401635185,10.88280353713658,9.919156450935645,12.938885300611854,8.279135845156862,8.009173753114462,3.474541245062721,1.587758013430306,1.4152399072641328
2,1.437742300822489,1.2646176764420491,1.5576318634153319,1.3586251671925758,1.4483436993741106,1.4430844948638148,1.304253190782234,2.2156002806918638,3.6392791490499006,8.557265705417228,9.69214701026827,9.898921126771349,11.082882860599957,14.56975560473235,13.330164895302849,14.98044730581962,10.888863882284127,9.92702464439355,12.945360695214363,8.284460792334016,8.014182673773515,3.476962984624619,1.5890656290576368,1.4160841669771507
3,1.4389313248561768,1.2658524870033547,1.5590483500808472,1.359995627174708,1.4494487710044717,1.4443832397420628,1.305581686613383,2.218232021116753,3.6462791044029053,8.566091746280456,9.701998308149568,9.910265979198021,11.093932454411393,14.5817843849002,13.342278194500919,14.996147940996137,10.898973651920254,9.939009019431545,12.956183011021308,8.293097841641265,8.022471376919656,3.480999269829956,1.5912374109355716,1.417397777217456
4,1.4405669881870133,1.2675481644932638,1.561026350353021,1.361862296861188,1.4509949802835043,1.4462031450839856,1.3074407209163827,2.2218586989177167,3.6553982923785906,8.578193134874322,9.715409732331675,9.925616489922392,11.109417651953777,14.598728858897903,13.359005486626202,15.017359692527636,10.913100684731749,9.955294997776843,12.971362684538533,8.304907944594362,8.034013176472866,3.4866609313209533,1.594251432033163,1.4191722507446292
5,1.4426553249925116,1.2697004597588915,1.5635457713356633,1.364197086109855,1.4529800886273623,1.4485433732599848,1.309831362787932,2.226463413732283,3.666553598895113,8.593464975526032,9.732361966382282,9.944939448038182,11.129197508498702,14.62051483004087,13.38036385372339,15.04387079599817,10.931233019047076,9.975809307442134,12.990965120972144,8.319790926300206,8.048718049646048,3.4939315793499914,1.5981023973507311,1.4214041800543669
6,1.4452074546170248,1.2723052520079712,1.5666258646887004,1.367008493785977,1.4554047142355,1.4514067826166306,1.3127534226307083,2.232059507284886,3.679655860165874,8.611875085970354,9.752882702730755,9.968208076027793,11.153285406109058,14.647350884804029,13.406504309475363,15.075515892414128,10.95345504038868,10.000875036924324,13.014989657446343,8.337661365487797,8.066571846008557,3.5028516526362505,1.6027795791395036,1.424101604592254
7,1.4482293910921364,1.2753642785042216,1.5702503019417173,1.3702941469020213,1.4582778860657142,1.4548002494591543,1.316236555763582,2.238611879012837,3.694666055041887,8.633377674811701,9.777022565736898,9.995455850433153,11.181596996242433,14.679244428351634,13.437452252540215,15.11218431610133,10.979789611251329,10.030558861253073,13.043609715267104,8.358523290234112,8.087505727080366,3.513409219368679,1.608298949319626,1.4272592925209424
8,1.4517380751304236,1.2788855843805647,1.5744210160848973,1.3740407715545069,1.4616075105676039,1.4587282173202936,1.320285140124767,2.2461350902805926,3.711599061570827,8.657966494290207,9.804892313016294,10.02680198873312,11.214096604667093,14.716354891375023,13.473381014573622,15.153768133282242,11.010324715232366,10.065142166770578,13.076824578393069,8.382394726095255,8.111492445805139,3.525651854303404,1.614656971910038,1.4308899634365044
9,1.455753482139641,1.2828734081686302,1.5791476976268968,1.378258089756248,1.465401455785068,1.4632006175525882,1.3249296814418785,2.254630056054375,3.7304489985457923,8.685607683470414,9.836578256806188,10.062498459356549,11.250789146617619,14.758814379883711,13.514496502372365,15.200053316182903,11.045160217383522,10.104849327733296,13.114933727473153,8.409270033338538,8.138535568183805,3.539609053405548,1.6218657412769495,1.4349866506493125
10,1.4602992196546123,1.2873242094070771,1.5844614664803374,1.3829357349266513,1.4696466419045529,1.4682419081004943,1.3301855142990795,2.2641007659621906,3.7512460289585605,8.71639314213869,9.872298167392303,10.102539557801842,11.29158304932628,14.806827461561179,13.561005953724276,15.250940500250824,11.084605617442858,10.14997472841262,13.157884452692544,8.43917075583556,8.168605743661605,3.555287327345263,1.62993622877699,1.4395748879793893
11,1.465418061489436,1.2922693295694223,1.5903173158672945,1.3880775855511367,1.47442405588925,1.4738694249344522,1.336120982075771,2.274596835426934,3.7741024497478337,8.750227817802532,9.912159560981046,10.147361525614464,11.336574990148213,14.860563424739198,13.613334809821293,15.306291298464302,11.128778071610864,10.20095139096978,13.206087168882812,8.472193997700986,8.201754699859606,3.572809295018808,1.6389226002668975,1.4446101041070791
