9,1.1668434431626356,0.7143005479256019,0.8267938108706365,0.9867007963204633,1.0295872548742417,0.8215270183558304,0.8848315740051528,0.7925668128090446,1.0855541765240417,0.9213394302454087,0.7556136862848912,0.6780625159662396,7.261874351595303,7.08879619474418,1.2611564954884977,2.281694234525585,7.0134855080920895,2.202555778608879,4.9513620255867075,1.8043574730918226,1.5222424720221261,1.2298097425186618,0.8227741231065531,1.1363517652872357,1.538215289040924,1.037736765334138,0.9450975867865097,1.3764359856194959,1.5828568218084837,2.5749188815179758,6.846203500495983,5.6888892428344064,9.161206007752794,6.4192524559645605,10.111955114584275,7.602569825674323,4.121742052101462,2.4125050029462565,1.608744540581857,1.568517687161479,1.3677942843373725,1.547957617264184,1.291646147127542,1.157577917580956,1.2366420926601673,1.090419891863249,1.0215678696155142,1.0074260117347125,0.6805691995729948,2.099227586743079,1.5012552628716989,1.2695345998894008,0.9241750991540532,0.4844940592626412,1.4538655371155749,4.882695819802442,1.23276967008727,0.7738015927244891,0.8324760052794624,1.1000904147827353,1.119075145019157,1.1011400661551833,1.3480984538942453,0.4383877727396524,0.6582152967196925,1.2426851511449062,1.2553994669435422
10,1.1708375864575085,0.7159672218822865,0.8292595715549116,0.9883505279257423,1.032301252223998,0.82365488682887,0.8881711733272024,0.7948730379939256,1.089204593934778,0.924291107704755,0.7582341571008068,0.6804451995191696,7.276300497234431,7.112240534179189,1.2648700134770459,2.292800260323486,7.039542889615548,2.2133748831518547,4.973507331443339,1.820314039249,1.5562300205489157,1.2336893171041714,0.8234071484193792,1.142403819934781,1.5430111701751812,1.04282426212313,0.9485267031387616,1.3805267628041842,1.5876315544894646,2.5933908315192276,6.874026274486447,5.732016947985166,9.220755789065185,6.456744532889567,10.182100441924002,7.64085037013783,4.146040812020009,2.422810151829921,1.6138869719685636,1.5744279457659496,1.3729798851726187,1.5524602301829251,1.2975540709075144,1.1602962571882844,1.24188116896546,1.0941919529534285,1.0247026939378852,1.011179242262317,0.6819933077496587,2.11141966061027,1.5055661927282602,1.2738473074414416,0.928437819930395,0.486179971157287,1.4578657948457392,4.922468815001446,1.236550380294313,0.7765572529991561,0.8370365571340187,1.1028337142796336,1.1248788071360796,1.1055208682768491,1.3530874782607196,0.4413703746059314,0.6623719259482955,1.2475976664612325,1.2595694726504318
11,1.1750931421665654,0.7177741991740678,0.8322264281131955,0.99051465097283,1.0355791017973879,0.8261645659075747,0.8920770534321638,0.7973689696356215,1.0929630175732206,0.9276676504409526,0.7612756250667857,0.6825964012213778,7.293013000395745,7.136904236496865,1.2699081877547,2.30438076298989,7.065138331908147,2.225367619010418,4.998422086276083,1.8379280102397735,1.5928594923616206,1.238088886004361,0.8242285627041044,1.14907676043041,1.54839852622958,1.0484405907429195,0.9523315084922702,1.3850239843138843,1.5929733670063664,2.6146979595073687,6.9061979181607756,5.778701529671865,9.28697939706837,6.498510113930598,10.259649272800653,7.683965626897422,4.172839030272021,2.434402505701458,1.6195008398394808,1.5809718398147738,1.3789364777350073,1.5576699824848281,1.3039756481056677,1.1633058233619629,1.2477450419369662,1.0983366929919438,1.0281111149696354,1.0155720691702124,0.6837276005194091,2.124865171903238,1.5102664761442544,1.2787358847092647,0.9332308406158849,0.4877288993677991,1.462314262697129,4.9661402605016995,1.240246307469068,0.7800753938690334,0.8420076760283157,1.1059728169793392,1.1312229922414903,1.1105468046621074,1.358698869500115,0.4448462206148243,0.6666977090151588,1.2532712678138205,1.264264175812991
12,1.1800644475932192,0.7197781026115122,0.8348459226672263,0.9929009143752144,1.0393375368454065,0.8289364544637173,0.8958957109552905,0.8000427808152574,1.0974409234904665,0.9314513373008444,0.7649196747028484,0.6855456315067447,7.310675639077758,7.163959471465089,1.275714676235837,2.3193197272840163,7.093387428459031,2.240644273337456,5.025755343363173,1.8565774302363005,1.6297130259516965,1.242162850782319,0.82503407015738,1.1565526242061879,1.5543683378158026,1.0547830053433256,0.9565010286053637,1.3900933866898078,1.5988972809109983,2.6390658979844788,6.938678680498327,5.828492059165961,9.361049944169228,6.546052310764025,10.344599575365983,7.731439645149148,4.203414397402536,2.446847320107566,1.6258519087284637,1.5879397633457562,1.3856768641732176,1.5633974549751244,1.3108986847881905,1.1667520351740017,1.2544449251486138,1.1029843285263368,1.0318137619215073,1.020136692222422,0.6856465757982653,2.1408468797175106,1.515206462760831,1.2841238836990447,0.9385130380513912,0.4895239118429378,1.4673756685812334,5.016280281458484,1.2452273413928225,0.7831230593840592,0.8473524851072347,1.1088497868522922,1.1378243568522624,1.116045084682819,1.365015504687491,0.4484907097257689,0.6717077918726412,1.2597108278822862,1.2694931612083276
13,1.1850276512447355,0.7216379547571975,0.8386339178897225,0.9948285227958178,1.0430575468468226,0.8323238792351441,0.9006528307960537,0.8027407885198932,1.10287041412046,0.9353669779531946,0.7670916760891737,0.6889044755721047,7.326940186308882,7.1932303569779,1.2801153877813605,2.3352401181512294,7.127574891999369,2.256080566189601,5.054002011516203,1.876903083509146,1.6723016616350237,1.2485256259465414,0.825214903765508,1.164215399481915,1.5610642102089465,1.0617446212302017,0.9611929647001363,1.3957500496448785,1.6056163979765892,2.6663751951204033,6.971023450400571,5.881814836119708,9.441032197524033,6.596784431772522,10.437337802367143,7.7853108644233355,4.235797346983072,2.458935040184151,1.6327454895203897,1.5958027665133638,1.3935337707849702,1.5700216193851313,1.3185336326413168,1.1705519482790676,1.2614046120301066,1.1081944263087449,1.036267342809274,1.0253400498897032,0.6873983662531072,2.157670762164462,1.520519034279766,1.2901352346822035,0.9441092475841987,0.4925689327114848,1.473051729048757,5.064942092567496,1.250330583496006,0.7877478091552115,0.853300820553682,1.112937237154637,1.145875875273595,1.1223267722922803,1.3721033623663539,0.4547665215010977,0.6776885481590554,1.2669208610017177,1.2753736537441533
14,1.1915369830129825,0.7233787093660018,0.8427540480992671,0.9981095914683276,1.0455528839992443,0.8352107837911118,0.9063305360423831,0.8057494150637988,1.1090069146185428,0.9386878652152261,0.7712886759910551,0.6928597050601293,7.344242706638736,7.229195416948834,1.2847950587328583,2.3541414139007575,7.1683244830218795,2.2709264890293226,5.094709563404978,1.9012102606886951,1.7174229714376954,1.255162138331223,0.8266870771644148,1.1738162803029566,1.5684163716457402,1.069352200282986,0.9663960340232428,1.401808088048342,1.612651389321391,2.695843808428638,7.007671758637353,5.937621295673093,9.530232559313706,6.65309217211936,10.535551624080089,7.842420057421765,4.273140262757997,2.4735671458703714,1.6399036097568849,1.6041644990861168,1.4019134715669053,1.5772163617647739,1.326292967723622,1.1744504278557863,1.2706552316111661,1.1138292668079788,1.0404797047698127,1.031701168582482,0.6908835566373555,2.176423047444603,1.5260276421228847,1.296919447346749,0.9497637591806175,0.4962833977468827,1.4790727022599413,5.13492469821339,1.2546862547776259,0.7903875850302292,0.8603269759697203,1.1170782725131074,1.1538342920271871,1.1298335588147475,1.3798690204942252,0.45889045447836097,0.6821982172794453,1.2753550168771328,1.2817167564063792
15,1.197550383337564,0.727431600827525,0.847208253460897,0.9964774570987027,1.0473190144291042,0.8386748871001157,0.9102479289514251,0.8106312536903815,1.1113436637861027,0.9428876192236738,0.7748029346588479,0.6940336535210585,7.364312707998491,7.25952758640435,1.2867755132446361,2.3678646814563686,7.200007851440173,2.289310237115139,5.124468319285484,1.9262927576983955,1.7606773401132536,1.2603828709001146,0.8295920230236434,1.1831802109883904,1.5764407421174715,1.0780498236969522,0.9720028831142759,1.4086416570539073,1.620882204291311,2.728854814822969,7.066979994691441,5.996428721309204,9.63167704905047,6.724539322919183,10.650005410622551,7.909548640989887,4.308376602734224,2.4881265781002337,1.647638107994438,1.6128024224585642,1.4112948384335346,1.5853634478349161,1.3349060061988167,1.1789361015644162,1.2787876392992932,1.119732289719466,1.0460648079108636,1.037603495749263,0.6922526085184612,2.1989221931633565,1.5320693552527647,1.3044651913956047,0.9558450382017725,0.49659587320937415,1.4857691320081312,5.17866793063554,1.2607793220560735,0.7970401524176084,0.8682482645944842,1.123140554841637,1.1615678826663454,1.1379393363061425,1.3888705294882937,0.46726172082934514,0.6915608818870891,1.2846313567580696,1.2887127428172978
16,1.2063861932705127,0.7303615297382253,0.8499160428265208,1.0024120462570028,1.0528640186580898,0.8444483616372613,0.9171290109632854,0.8126826471502181,1.1166128568538842,0.9493658896293437,0.7851943795998957,0.7021818184512271,7.394259188277844,7.286448142881614,1.3071775419122693,2.388396652730876,7.224120748492957,2.297917604865114,5.1633918879616765,1.9595637234301526,1.8104965769623622,1.269878697606195,0.8307731645648938,1.1932213115641963,1.5848867969174218,1.0870220017047438,0.9780438592738536,1.4153684270815878,1.6304608300393961,2.7700730775289744,7.103082124869213,6.062083945630233,9.736557712507397,6.796016062595754,10.767194508274976,7.977467327888856,4.350265392735056,2.4981468584501405,1.6566160412935345,1.622970393624292,1.4225218618221152,1.5942245926427823,1.3434438566804712,1.1832034501622128,1.2885111905199667,1.1267167353940144,1.0524032919968536,1.0449267173018257,0.6953295608246418,2.218845325508031,1.5385950616519266,1.3127043843508939,0.9639283386829691,0.5017503370088751,1.4934662894032091,5.259521265610085,1.2635187059308297,0.799283135791567,0.877056336376949,1.126657405033772,1.1730321876810064,1.1467407011560153,1.3993496424424643,0.47426311200584065,0.6989379803959656,1.2947790606819742,1.2964427849097706
17,1.2135386251757796,0.7349885687318156,0.8531756435750703,1.0035837332580397,1.0597824067425137,0.8466094180958147,0.9234771891829476,0.8151052083036292,1.1295285036839084,0.9588973102987685,0.7888484168617813,0.7031813425481681,7.39953902410689,7.358012731026684,1.3242748325174258,2.407330101426733,7.30464106342434,2.3514219468992827,5.21868328555821,2.000465599119023,1.8606020828117509,1.2731425828021246,0.8257112074135712,1.2079727864809633,1.5939983591633016,1.097760466991296,0.9843456230446419,1.4227066840122713,1.6417657629976914,2.814406769190125,7.147680624513617,6.11030835569164,9.830242024573083,6.8911124489930575,10.903117286951293,8.060424234002879,4.39659837645566,2.517370172783813,1.6662669338553586,1.6335100200213473,1.4350163260804492,1.6043472232601814,1.3543174032588496,1.1889666697347887,1.3013449394726888,1.1338932469500227,1.0577018759898864,1.0525799296774085,0.7015398763762029,2.2518491720304215,1.5460818878266946,1.3208537766861532,0.9746896779181481,0.5068399909952668,1.5025579700698501,5.378177358785315,1.265878779087192,0.8069130673175806,0.885176991600315,1.1358911153396687,1.1833968147614986,1.1563984734588206,1.408306670458362,0.4859429605558134,0.7034758391030654,1.3069167343424155,1.3044965195207594
18,1.223060580739016,0.7321255778358539,0.8664089849725827,1.016888685990748,1.0685068413369527,0.8516809920728423,0.9360693108994989,0.8143365065358729,1.1363563085640684,0.9668391716882394,0.7784866211783497,0.7020312554633232,7.428913163404063,7.437712504110091,1.310206424808688,2.4314477103809615,7.37580189701896,2.3767804645261426,5.273022591664333,2.0227985255329783,1.943050197395306,1.284963400477777,0.8321126317517622,1.21936942679691,1.6042331043320246,1.1072961201241562,0.9930810876032163,1.4304348690627455,1.6489214598581672,2.8592294232452637,7.211554120429723,6.198445357781021,9.974918002541981,6.968191238138427,11.029608823903958,8.163534278473964,4.471565129331539,2.5343344009347932,1.6744146927191454,1.645400181812423,1.4496177891532023,1.6181236779210555,1.3649120711012919,1.195597111427196,1.316182395793744,1.142934031171468,1.0661406666001958,1.062321236455246,0.6994672329870679,2.2808268278296913,1.5534877536768854,1.332314271857476,0.9816488769286781,0.5107045266757169,1.5123578176368704,5.509114876147194,1.2880885380889695,0.8095024859073909,0.8927694789247086,1.1447808492274387,1.1913278698787735,1.1693939463685676,1.4214590346513314,0.4998317616268196,0.7242972007580473,1.3189058594771201,1.3145830931111535
