,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.407502923235715,1.7231133511830237,0.9512965560930501,5.131118363918646,0.9589566710274355,1.156492753986236,0.91648018965484,0.9935237730225621,1.0506866513026263,0.8673171868845263,0.9451613693601639,1.8502146033562175,0.8418908097847652,0.8748154224689237,0.8031580292021304,1.1070934971848372,0.9348925274787371,1.2616840956658713,1.0002468339939008,0.899032482788493,0.851986168924876,0.9095528938530429,0.876560874756734,0.8771731107234317,1.0597946665620632,0.9983219931443305,1.4497556700852765,1.1410823677451531,1.082646013095809,1.2685765063699577,2.0210601479851302,1.1199469560891957,1.2153944157078076,1.057242616797866,0.8379891793546215,1.293551839792025,1.9577449901949457,8.688317384746476,11.522909003523932,9.04025184053967
1,3.409513564906134,1.7234602058955175,0.9515006976888567,5.13236584857234,0.9598588628520143,1.1567083933462623,0.9166606838708315,0.9936840286301093,1.0508274562948654,0.8674384086191594,0.945379964216947,1.8506542184840011,0.8420194145005117,0.8749731078542266,0.8032605692416727,1.1073426426513158,0.9350682319214437,1.2618981177024156,1.000406173022308,0.8992182670843138,0.8521249426094064,0.9097010935152818,0.8766815624870452,0.8800198321665837,1.0599638296866825,0.9985138690880513,1.4501486282722045,1.141455302015733,1.082840568211116,1.268821467655537,2.021807254785507,1.1201696714801084,1.2159040715584917,1.0575152761856752,0.8383839882357165,1.2940007386528174,1.959162673141237,8.691524349493994,11.525380649948614,9.0441399305467
2,3.414779212321983,1.7244166226663111,0.9521135385598667,5.135982310459001,0.9624516231793327,1.157345798545023,0.9171611272037181,0.9941718165838346,1.0512636935196544,0.8677902153600029,0.9460138012671466,1.8519383878894102,0.8424134497244409,0.8754246402922456,0.8035757956464801,1.1079740845473838,0.9355884222743319,1.2625284423525862,1.0009023641774544,0.8997817990219606,0.8525521211180441,0.9101313457448389,0.8770393351579195,0.88596976440206,1.060467237441518,0.9990809551709519,1.4513070212572996,1.142572188215608,1.083389862343904,1.2695498844944388,2.023768368264449,1.120823226910159,1.2171174938701468,1.0582601611688378,0.8393769286883515,1.2952481943972414,1.9628040723243607,8.701188910102493,11.532821809735202,9.055816800292918
3,3.422673317116024,1.7259552656550732,0.9531187922780048,5.141967572225355,0.9665167975484849,1.1583779467555992,0.9179387535291271,0.9949781154063367,1.0519914520778426,0.8683799447537167,0.9470403605430282,1.8540252705742832,0.8430670304851412,0.8761499903607334,0.8040882761447243,1.1089520879227728,0.9364446360014639,1.263539808752534,1.001733944663021,0.9007147410640121,0.8532680815893025,0.910837282601293,0.877629052747274,0.8929724116684514,1.0613060925252582,1.0000312688324822,1.4532092237516576,1.1444197723256506,1.0843210301680541,1.2707648768921542,2.0267472833400637,1.1218826244715019,1.2188166571934922,1.0594224895879059,0.8408421149048355,1.2972100669572146,1.9683834197807848,8.717214009005243,11.545180162264536,9.07509907571054
4,3.432893588094563,1.7280655096659947,0.9544918108395901,5.1502469060085145,0.9720392134644135,1.1598670126096418,0.9189789086688025,0.9961095352884553,1.0529998517676815,0.8691981497016125,0.948436394405571,1.8569041344143298,0.8439754538859585,0.8771407058479065,0.8047892155474627,1.11027026546859,0.9376380850669935,1.2649251885254447,1.0028829481079418,0.902021832711336,0.8542557436099101,0.9118127597156948,0.8784638027902768,0.9005352884798343,1.0624823684449478,1.0013626449274111,1.4558395300428912,1.1470021429542268,1.0856126722205957,1.2724847518870466,2.0306669876514207,1.1233255523674897,1.2209590902887661,1.0609869076198533,0.8427388986912253,1.299849025459706,1.97576319602904,8.73952980090273,11.562435871180833,9.10183943990183
5,3.4453469016369453,1.7306983269537755,0.9562150548626777,5.160739692312968,0.9788383947825512,1.1617690740263515,0.9202720792145967,0.9975573560024777,1.054309735219726,0.8702399280323064,0.9501864586654551,1.8605679583331893,0.8451569255282889,0.8783894714735513,0.805683607251474,1.1119327329939521,0.9391583840749816,1.2666779110587998,1.0043729035388553,0.903700379054873,0.8555166021685271,0.9130499681411545,0.8795473330520254,0.9085045879827855,1.0639995860050502,1.0030849719924477,1.4591922939498208,1.1502949067957602,1.0872713004111292,1.2747191350108782,2.035509917674132,1.1251538266862886,1.223517068799367,1.0629499974676337,0.8450536115999024,1.303149065707176,1.9848900902189925,8.768107577348266,11.58446796327095,9.135932225189203
6,3.4599780750516316,1.7338282324088563,0.9582946078963671,5.173475990483793,0.986869853026688,1.164069958599026,0.9218221936994208,0.9993239990767303,1.0559059057649594,0.8714923481534474,0.9522770764480896,1.8650130964127782,0.8465993645748763,0.8799146290189485,0.806732096890302,1.1139392811910755,0.9409925366254793,1.2688051746051743,1.0061799379889265,0.905745053775018,0.8570437248065566,0.9145445130237047,0.8808999949326083,0.9168262229022635,1.0658543484153253,1.0051976548846826,1.4632573453349722,1.1542953575504789,1.0892829940772177,1.2775007393224274,2.0412726008072624,1.127356995834116,1.2264796519776557,1.0653089437348746,0.8477742791137114,1.3071029475237794,1.9956992308367167,8.802816405132813,11.611344117462872,9.177361584563943
7,3.476787279069194,1.7374070555772112,0.9607271427509217,5.1883080177908205,0.9960548901729047,1.166824803506092,0.9236265414251438,1.0014082994426365,1.0578016559252525,0.8729590143720719,0.9547067408399038,1.870255500564774,0.8483275694276207,0.8817067615189778,0.8079209370591118,1.1163116351709943,0.943171781490371,1.2713218883996118,1.0083213393178563,0.9081714653014947,0.8588219034285685,0.916283780661494,0.8825334973455626,0.9255091938624658,1.0680507330140936,1.007718169663426,1.4680357810872011,1.158992088659872,1.0916679127714197,1.280863426992265,2.047944773214812,1.1299465700522264,1.2298305479949105,1.0680770646200133,0.8509041935561978,1.3117203695781483,2.008169074590735,8.843676532001085,11.642949159166362,9.226004045347807
8,3.495745436878363,1.7413878634932913,0.963522294897591,5.205392456156611,1.0063151832271662,1.1700789153210056,0.9256915288107818,1.0038085171026736,1.0599915749917463,0.874617864637623,0.9574690304560197,1.8763058282397587,0.8503289202813461,0.883786567217308,0.8092311676118772,1.119038739487927,0.9456425627974712,1.274243901880142,1.0108132142327688,0.9109711349749646,0.8608774497214181,0.9182794522923278,0.8844599839462856,0.9345431551044429,1.0706151571295335,1.0106550683197921,1.4735096877431424,1.164372766818046,1.0944219989793857,1.2848536599952203,2.0555430619497805,1.132926796000421,1.2335517972948544,1.0712562583926042,0.8544759905319623,1.3170028002207286,2.022265563064851,8.890756274001772,11.679280563403411,9.281854789434874
