,0,0,0,0
0,0.0031320024055200143,0.003512855427659581,0.00355337384971427,0.002616393105608039
1,0.0031324956583366976,0.003513368039882862,0.003553852522402702,0.002616775265152548
2,0.0031339594927095684,0.0035149096528268036,0.0035552929876379717,0.0026179147549452607
3,0.003136356059903021,0.0035174570626235334,0.0035576959863893487,0.002619819065133117
4,0.0031396612931848464,0.0035210074585250357,0.0035610520311268132,0.002622485857344215
5,0.0031438578775926066,0.003525542423144581,0.0035653549911073995,0.002625923264756945
6,0.003148942397521043,0.003531035780640207,0.003570604048821159,0.0026301324747788997
7,0.003154912825137348,0.0035374772377357758,0.0035767956660573423,0.002635128426543694
8,0.0031617804112152523,0.0035448359454590627,0.003583922012060139,0.0026409160222212852
9,0.0031695505390532063,0.0035531062386195476,0.0035919879573525536,0.0026475138289244675
10,0.0031782465992287864,0.003562259698113428,0.0036009900415627833,0.0026549378879388253
11,0.003187887838811245,0.0035722925865250567,0.0036109401475859036,0.002663215722345498
12,0.003198504443584177,0.003583194982168331,0.0036218565958100525,0.002672372086337783
13,0.0032101361329786725,0.003594995457788009,0.003633733045388775,0.0026824199051582467
14,0.00322281327615036,0.0036076239489433283,0.0036466463571137014,0.002693458537353237
15,0.003236584829007357,0.0036212027882302706,0.003660577226313764,0.002705448468709644
16,0.0032516246315499003,0.0036356200703667983,0.0036756017677612297,0.00271857838970822
17,0.0032678011828780463,0.0036511909213747173,0.003691655029683918,0.0027326919942033566
18,0.003285248578985841,0.003667511154869855,0.0037092771918612612,0.00274824285990962
19,0.0033043003213707916,0.0036849142609710096,0.003728159566291707,0.002765238096855953
20,0.0033249308458353478,0.00370403549152101,0.003747910301398958,0.002782632187028031
21,0.0033474748855441554,0.0037241885022729314,0.003770273625879861,0.002803218143515473
22,0.0033727629185030016,0.0037448657863272646,0.0037933675259553103,0.0028221358226973104
23,0.003398465921947911,0.0037695937939571794,0.003818674842502019,0.0028460342581323704
24,0.003425197849954762,0.0037934077216854167,0.0038430762843827426,0.002872578939386002
25,0.003459000113138085,0.003819910287211957,0.0038778088840003676,0.002899066221436242
26,0.003489771721544127,0.0038487139138382066,0.0039028665500625863,0.00292921288836036
27,0.0035299893051459167,0.0038856997450872595,0.003941829613219531,0.0029539685334614885
28,0.003562553564923097,0.00391203964184173,0.0039877874135598144,0.0029983458627051342
29,0.0036142596539904077,0.003955217796624021,0.003997873518642528,0.003039694487060311
30,0.0036592972432764716,0.0040023046003131516,0.004071423858161732,0.0030754392061773882
31,0.00370126482966481,0.004055994525454931,0.0041237962855056685,0.003115641244514871
32,0.0037628599924601725,0.004102589020484958,0.004157706370399229,0.003191529645502095
33,0.0038719543550888077,0.004128354498228808,0.0042692311994436015,0.003270389442781306
34,0.0038845399913030065,0.0042531242903685665,0.004323526478521536,0.0032713293686041454
35,0.0040077055385070335,0.004316952757670684,0.004375385070740412,0.0033425055659266774
36,0.0040802565106405,0.004411906416693847,0.004364998018978287,0.0034595953988044957
37,0.004175552755877808,0.004481156997409999,0.004575094306861985,0.003560618884202178
38,0.004361109227903569,0.004545433279297799,0.004667836999996854,0.003639363693807034
39,0.004422953295328245,0.004796897668915856,0.004898396461587136,0.0039069618774408696
40,0.0044364349760380554,0.004806030598934158,0.005034428072300908,0.00384421118442394
41,0.004564556450588061,0.004948376147679972,0.005143487496450094,0.0038753961136824312
42,0.004913276803058417,0.00560338604266911,0.005318406946171346,0.004293947290232722
43,0.005061242662675616,0.005521396747977262,0.005158603947396815,0.004600162092575403
44,0.005576432735861776,0.005469150893886752,0.005557491157407324,0.005126447628565673
45,0.005376436556112038,0.0061596627726891754,0.006124962590980522,0.004827685840405684
46,0.005924945108309495,0.006016709969249924,0.006060023351353115,0.0050529594410229405
47,0.006407828879292551,0.00654404718418941,0.006432877772671679,0.005596858748366251
48,0.006875690082087406,0.006543003801682042,0.006872561765116999,0.0059105729251588066
49,0.006943716968380887,0.00714270088811837,0.007727470048033976,0.006248215841739568
50,0.00721234858138893,0.007865406376333525,0.007994011549683353,0.006330383106042425
51,0.008617762707765106,0.00842495763311782,0.009230308625672647,0.007832655127842427
52,0.008509516423346637,0.008917359220190524,0.009033180691894082,0.006990264820082511
53,0.008522449939658588,0.009162501209037485,0.0103127222934346,0.009753817093530362
54,0.009354312265714506,0.010762199413846828,0.010343590431212624,0.009846291825319492
55,0.01134084219476618,0.010854806506057435,0.011524373520004587,0.008716110895944122
56,0.011569094646753632,0.012077246364957129,0.012200661065249918,0.009364735192385412
57,0.011405465135425025,0.01364901647327957,0.01181917444610731,0.011241333234451992
58,0.012757388885130146,0.012283388760125554,0.013493606659889525,0.011188062308673929
59,0.012548689440958669,0.012868740002491169,0.013511091647814562,0.011522777048841056
60,0.013405297681557566,0.013417021305514098,0.013601756644202498,0.014164012230409459
61,0.01484726336372618,0.01333996984394027,0.01358991255475879,0.014332447590510656
62,0.01671698739837592,0.01763905489289652,0.014487500229745449,0.01421801610626431
63,0.015613302388641113,0.01808444027091613,0.01577336094604101,0.016461360494241743
64,0.017565778819623637,0.01650585507469624,0.0146517599377626,0.016418006247307097
65,0.016073624953283037,0.01502168210177418,0.015457244129541676,0.016447334189618194
66,0.01794943511708968,0.015947174237170816,0.017229191112857128,0.013948572812820642
67,0.017247841852088584,0.018235332214398377,0.0172900303550285,0.014891316875941907
68,0.017614350818367992,0.016016684296916054,0.018393539528413935,0.016208884283648275
69,0.017877546829018584,0.021394870899289202,0.018401116710471614,0.017658511068444384
70,0.02037012230547264,0.020640281755579314,0.0188388367703803,0.017875262145689897
71,0.016917649588479317,0.02160972081226423,0.017087363175309553,0.016586038173523596
72,0.019614579950074124,0.021857207847585106,0.018092226832471452,0.01868652171450767
73,0.01940928320670242,0.01956547227763712,0.016880633286990094,0.017054548748989325
74,0.017868992826114274,0.017625124267069338,0.02096946810979323,0.0179895493678631
75,0.019373345353903372,0.020130525861749578,0.0196749232623724,0.018813504049229008
76,0.019594829701751932,0.018686233476675612,0.01891712930309979,0.016489604735928677
77,0.019805865510972635,0.019474219506254067,0.02045166644861672,0.016824151718170345
78,0.019545597978169356,0.022593491526548413,0.018825936937551423,0.020699503758117067
79,0.019277589936749787,0.019597660497183665,0.02188780022192578,0.018885429877064534
80,0.020977655502070175,0.0213912540049647,0.016217487267874447,0.018354445105571594
81,0.0220558766125498,0.020762112259087098,0.02103570910013478,0.020213393268588283
82,0.022120562364829188,0.01959626936514307,0.021374958426453147,0.018372481759978448
83,0.019359840178349682,0.01893458210669874,0.01943754710733734,0.02127161263515317
84,0.021422413907022292,0.020845442781531952,0.019384769320515468,0.018559108201940712
85,0.019538639386117385,0.019077696817338858,0.018928180315698814,0.018199697027845622
86,0.019218564201223882,0.021614588262873956,0.020304914385494078,0.017945513855149257
87,0.0193177980993768,0.01925583923587009,0.02011130172038318,0.017046679231468475
88,0.01887451683071125,0.02283173409812327,0.02156606090083123,0.02107318878841919
89,0.019539672490546153,0.02182827355810184,0.019383607232166734,0.018361437689316366
90,0.020442835906192103,0.020474698305445495,0.021605394106582344,0.020040819464251878
91,0.021460368170500385,0.020193615829160856,0.01815818740469646,0.02225706407339434
92,0.019820101059597518,0.019517571009222575,0.02042931292939353,0.018093104782763807
93,0.020183499347640035,0.021798798463781296,0.01712421897694549,0.01989000696351462
94,0.018551044037771844,0.01771499967327049,0.0181892137919639,0.01749641371737813
95,0.02026603555636988,0.01943165152043497,0.019293074435504456,0.018927488793151415
96,0.019316114727735895,0.022021605554849392,0.017289287845752604,0.02053047161999646
97,0.021000684642835846,0.017714303277045283,0.01783828474196719,0.020314483860481448
98,0.01984913211327477,0.020938154450951024,0.01885429293974722,0.01648272907670562
99,0.0202683587761446,0.01881018685903525,0.019451341633900252,0.019174403945236833
100,0.019817335293521414,0.021056301855444395,0.021449119801834043,0.020234698688042063
101,0.019327524052975397,0.019789961655932477,0.01899220563796412,0.020115119516709398
102,0.02040609452714423,0.019695486854439993,0.01952302446377612,0.018506728903392822
103,0.019655865683230928,0.02057964496081418,0.01798301349958945,0.019328251306358214
104,0.020764297390134478,0.01745568167833086,0.018516685541577108,0.0180185271254396
105,0.021207360653447322,0.01933330857927745,0.021205444590026504,0.01812544863008744
106,0.019777174625680207,0.020690260671970603,0.020666597668321747,0.01868438211142891
107,0.01763144889407125,0.018758896570340983,0.02001407914284123,0.016772152280857395
108,0.018209697506256475,0.022708870056729835,0.02077804478158158,0.018399691895574312
109,0.018380978635813977,0.021685779200058302,0.017890094260570758,0.019604367729517222
110,0.021788190430376945,0.020783000279644533,0.018564176871362942,0.018899847579641117
111,0.019874807998189917,0.019092636662188127,0.017484659961976085,0.01825601454571044
