,0,1,2,3,4,5,6,7,8,9,10,11
0,1.8460604831376497e-05,2.226899889774846e-05,4.1858923941411645e-05,0.0004979525615784862,0.0009789741789783177,0.0012010836992296726,0.001920378732815621,0.0012682205751057174,0.0009219660331991268,0.00016327893175365675,2.0703483001603463e-05,1.6699929183573922e-05
1,1.6601720748070973e-05,2.0990798136424482e-05,4.2236865138691196e-05,0.0005793190565857217,0.0011778179909972552,0.0012366614151372453,0.0019504817019921007,0.0015544456381711956,0.000994942512930337,0.0002069370024774253,2.1261775190687352e-05,1.65909012031238e-05
