,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.317333720745609,1.49550850312414,1.489267889564865,1.5949668427475745,1.224993471995474,1.3841224460023267,1.3837438368382862,1.9234694729083013,3.953724790437602,6.677094054980053,7.602488466745832,9.949214148676111,11.85359374161014,10.905041080786695,13.216792883642656,16.923336857374856,15.345953074579302,12.53178444965745,10.514188184750006,8.788112650633074,6.638971404699933,3.409091504955759,1.831800975660225,1.5364551432777716
1,1.3175801341921716,1.4957969810896268,1.489558884968848,1.59525505710222,1.2254873471970795,1.3846031412278712,1.3840445803370724,1.9240348833743475,3.9549795764887246,6.678580632695711,7.604881677566714,9.951666697622796,11.85549616870539,10.90693374586184,13.219051271579696,16.926386449938516,15.348811444242502,12.534027220785058,10.516660136925594,8.790284745474263,6.641717412519166,3.410282623495271,1.832839202683469,1.5367353758174584
2,1.318319818019874,1.4966561990999114,1.4903926411438593,1.5961293033534683,1.2267798832556254,1.3856530198638755,1.384933801027378,1.9256249702206572,3.9584044404090344,6.682976663825732,7.611490780912054,9.958448301504406,11.861177593419546,10.912827637292377,13.226014909577355,16.935384636846546,15.35741474895804,12.540780043313921,10.523905211702475,8.79648334357283,6.6485249672483935,3.413767131753936,1.8348249786551247,1.5375165768265853
3,1.3195449466704623,1.4980966083840492,1.4917071084313651,1.5975868417306953,1.2287456695583605,1.3872373154766597,1.3864005004324287,1.9281330852806897,3.9637127461856365,6.690327788483312,7.6217297320403645,9.969150840137075,11.870622171079596,10.92268288075092,13.23771989695201,16.95039731912289,15.371780887227535,12.552062298415635,10.535629696553043,8.806398345576847,6.658170418941081,3.4193367407144533,1.8377102414668673,1.5387769943739142
4,1.3212565250808137,1.5001077551160298,1.493473162271881,1.5996268330999543,1.2313545214338202,1.3893440730719633,1.3884199354194056,1.9315340392148035,3.970908684721577,6.700658895738842,7.635517459522727,9.98372131111148,11.883698597587,10.936390846467452,13.254151891897703,16.971464747646106,15.392161705604305,12.567807249327629,10.551680609402966,8.819702365294539,6.67036836498412,3.4267907699839424,1.8414907721852716,1.5405068437655105
5,1.3234429620127945,1.5026973032625854,1.4956788123468192,1.6022594138781556,1.2345882025830066,1.3919704365870889,1.3909733952651455,1.9358228376262643,3.9799243239244118,6.714012655586748,7.652773395682271,10.002295982133276,11.900476130641275,10.954035871425948,13.27550396865658,16.998582809779272,15.418580187645684,12.588092713932234,10.57188660646371,8.836384768713671,6.6850432590245985,3.4360716853321858,1.8461796284517151,1.5427121658616587
6,1.3261086284966543,1.5058659483850851,1.498310939451734,1.6054885469797,1.2384455462143338,1.395110085810891,1.3940547462939,1.9409894741721618,3.9908309729409295,6.730456187836686,7.673649690924154,10.024798436668831,11.920767076766593,10.97549923316968,13.301796157931795,17.031774946815094,15.451332460151185,12.612920270597458,10.596285835424561,8.856387609195071,6.702206749403309,3.4471297318882446,1.8517982039982086,1.54541386031208
7,1.3292507144157713,1.5096314505492314,1.5013847285095958,1.609322861522534,1.2429259183591999,1.398753387100333,1.3976410253317457,1.9470377343839873,4.003631350921891,6.750078220233334,7.698213729646493,10.051303712082415,11.944581373587464,11.000951019640766,13.333344829731473,17.071214764349463,15.490599981756095,12.642355889558214,10.624833148365095,8.87967945099463,6.721861201009933,3.4599544084447054,1.8583628715151608,1.5486234382405062
8,1.3328651166885326,1.5139939043394983,1.5048869980383062,1.6137676206367375,1.2480450754546113,1.402905445175256,1.4017397101392413,1.9539836148958987,4.0183538789240165,6.77296625438273,7.726706654286844,10.081949981074875,11.971921617605322,11.030319890421259,13.3702907854056,17.116933739774435,15.536798195452088,12.676651657142779,10.657711239068666,8.906299733655633,6.7441068457879085,3.4745565349421628,1.8659115574110874,1.5523626691389991
