index,name,val_Freq,amp_Freq,amp_Time,num_burst,passage
0,HFocusing_5_10_4um_0_1001.npy729.npy,32.8,80.81776936213893,0.3833385136195971,14.0,0.457
0,HFocusing_5_10_4um_0_1004.npy730.npy,34.4,79.55287811574993,0.3944786328250407,13.0,0.388
0,HFocusing_5_10_4um_0_1004.npy731.npy,32.8,100.37126268126259,0.4549050425140372,13.0,0.4345
0,HFocusing_5_10_4um_0_1008.npy732.npy,34.4,50.48264183239546,0.2695991042526194,14.0,0.4095
0,HFocusing_5_10_4um_0_1008.npy733.npy,29.6,114.34722326810147,0.39628393598043943,17.0,0.5760000000000001
0,HFocusing_5_10_4um_0_1011.npy736.npy,27.2,123.40653856848706,0.47216752373210363,13.0,0.44949999999999996
0,HFocusing_5_10_4um_0_1014.npy737.npy,33.6,101.40716603035062,0.4689363035228621,15.0,0.422
0,HFocusing_5_10_4um_0_1014.npy738.npy,20.0,174.95957383492717,0.4083780213234703,16.0,0.8744999999999999
0,HFocusing_5_10_4um_0_1014.npy739.npy,33.6,101.42622634464036,0.41961320447612743,15.0,0.422
0,HFocusing_5_10_4um_0_1014.npy740.npy,35.2,70.72426114181789,0.3206529541583756,12.0,0.34299999999999997
0,HFocusing_5_10_4um_0_1016.npy741.npy,34.4,88.88596794181862,0.43338539627709016,14.0,0.386
0,HFocusing_5_10_4um_0_1016.npy742.npy,34.4,87.22964430337578,0.3768947175246284,18.0,0.5670000000000001
0,HFocusing_5_10_4um_0_1019.npy743.npy,34.4,140.24944257125327,0.5676973076568242,16.0,0.501
0,HFocusing_5_10_4um_0_1023.npy745.npy,33.6,90.26227113445123,0.41724766965501464,14.0,0.44949999999999996
0,HFocusing_5_10_4um_0_1023.npy746.npy,35.2,66.57186445602154,0.32717824368181814,13.0,0.34400000000000003
0,HFocusing_5_10_4um_0_1026.npy749.npy,34.4,72.18371874653836,0.32656658125398774,15.0,0.442
0,HFocusing_5_10_4um_0_1026.npy750.npy,32.8,90.21671983770818,0.4252147111249419,14.0,0.437
0,HFocusing_5_10_4um_0_1026.npy751.npy,30.4,99.45865014735054,0.42577091694202546,15.0,0.512
0,HFocusing_5_10_4um_0_1029.npy752.npy,23.2,141.58024114187634,0.702911774263891,15.0,0.6415000000000001
0,HFocusing_5_10_4um_0_1033.npy753.npy,32.0,116.59136014156076,0.5087980883863515,12.0,0.41
0,HFocusing_5_10_4um_0_1036.npy755.npy,37.6,47.789413340667515,0.2634659315389353,15.0,0.41100000000000003
0,HFocusing_5_10_4um_0_1039.npy756.npy,34.4,81.76020165059579,0.42353619663613173,14.0,0.3865
0,HFocusing_5_10_4um_0_1042.npy757.npy,32.8,97.39411596190212,0.3821351016646787,17.0,0.535
0,HFocusing_5_10_4um_0_1042.npy758.npy,32.8,87.77237381067076,0.42387412031983107,13.0,0.3725
0,HFocusing_5_10_4um_0_1042.npy759.npy,34.4,76.74745766623361,0.38711029230463007,14.0,0.442
0,HFocusing_5_10_4um_0_1046.npy760.npy,35.2,88.34152530200018,0.39887791989006405,18.0,0.5145
0,HFocusing_5_10_4um_0_1049.npy761.npy,32.8,68.67278544814981,0.34653790301651544,20.0,0.6445
0,HFocusing_5_10_4um_0_1049.npy762.npy,30.4,110.01770820625113,0.5018982245790988,19.0,0.628
0,HFocusing_5_10_4um_0_1052.npy764.npy,31.2,119.3176932941274,0.49648365565440084,14.0,0.479
0,HFocusing_5_10_4um_0_1055.npy767.npy,35.2,81.1782655041542,0.2842214621153659,18.0,0.5445
0,HFocusing_5_10_4um_0_1058.npy769.npy,35.2,60.762234692264705,0.3265389412042235,14.0,0.4365
0,HFocusing_5_10_4um_0_1058.npy770.npy,29.6,94.40559124641382,0.42806165686915665,14.0,0.516
0,HFocusing_5_10_4um_0_1066.npy773.npy,34.4,116.59144688376055,0.4767446696222906,14.0,0.4455
0,HFocusing_5_10_4um_0_1066.npy774.npy,34.4,116.59144688376055,0.4767446696222906,14.0,0.4455
0,HFocusing_5_10_4um_0_1069.npy775.npy,33.6,99.88459049346763,0.42191010005245516,16.0,0.477
0,HFocusing_5_10_4um_0_1072.npy777.npy,21.6,176.38226787580143,0.529897797560215,14.0,0.6945
