particle_4um_00010.npy,particle_4um_00011.npy,particle_4um_00012.npy
-0.15761594860652448,1.5012629200474994,0.9065988244765205
-0.14875955458153028,1.5159161507697756,0.8925896651149704
-0.118325766048268,1.4943388657354655,0.8916235161709248
-0.0479577050888976,1.4713123584527905,0.9088531719028186
0.00888421857745142,1.436370033034926,0.9323627941181736
0.05042873437879953,1.4402346222096152,0.9085311222714606
0.11644907797429381,1.4209116758677407,0.906115750025966
0.17039251944400302,1.3983682369889823,0.9014460302997511
0.22208159968930744,1.4086738092455753,0.8877589203656362
0.2505830516142656,1.4151147917368365,0.8859876472726488
0.29132241073243614,1.4267085598932616,0.8884030196697519
0.3111285004621314,1.413021472441446,0.9067598492932102
0.3615293574620239,1.3990123352647752,0.8966152856838286
0.3531560526911635,1.3817827059393684,0.8851825231362386
0.3876154209315064,1.377918116056358,0.9109464944987601
0.41450660760762803,1.3772740177379716,0.8845384238256553
0.40468407860271555,1.3851642220485973,0.8803517782753337
0.45814439678096625,1.3906390575780154,0.878902554802874
0.47585715084778635,1.3672904936366936,0.8806738279349909
0.48197610202635827,1.3701889361498931,0.8787415299721966
0.5244867070050266,1.397241065003215,0.8814789520827195
0.5240036319799747,1.3854862711999878,0.8834112500290218
0.5586240069398068,1.379689386425216,0.9189977351250087
0.6128894243830276,1.355696723320596,0.9254387274804303
0.6117622496330792,1.3542475020014646,0.8753600085092947
0.6558830868962713,1.3777570914768833,0.8552319038258419
0.6940459959960205,1.3903170084318273,0.8690800399836112
0.6937239461491571,1.389189836417608,0.9178705614495054
0.7357514484374507,1.3529593052678222,0.9710087446978284
0.764413879794698,1.368417665728289,1.0146464582908323
0.7832537911473979,1.3392722146517242,1.0341304539530631
0.8027378008706799,1.3201102868030767,1.0722933180543048
0.814170566356106,1.2935412252779157,1.077285084752167
0.8228659088470214,1.3030416778348077,1.0830819750132707
0.8801907534453837,1.3180169668843682,1.0901670629675797
0.880029728615353,1.3294497139654495,1.080827628813096
0.8943609381714939,1.346679346116846,1.0766409858277852
0.9099803456100237,1.375180698194234,1.049749854578196
0.9172264622045815,1.3634259035781353,1.0022475513431466
0.9239895042117432,1.3666463952968513,1.03010483511175
0.9123957178264058,1.3745365998703207,1.0201213001669123
0.8801907534453837,1.377918116056358,1.0402493944949285
0.8737497601810972,1.3619766822941082,1.0433088647220097
0.8412227422208093,1.347162419902078,1.0043408733290298
0.8515283324265208,1.3252630742367986,1.0032136999537156
0.856842152246994,1.2822695015387011,1.0054680467003774
0.8695631144899518,1.2724469990986897,0.9739071908034254
0.8510452578930225,1.2497425250894465,0.9610252079112012
0.8623169968184548,1.2729300729962454,0.9386427614044609
0.848790910060414,1.2581158064721818,0.9301084468571886
0.8711733628391669,1.230902641175883,0.9255997522876578
0.8954881119296423,1.2262329261879,0.892750689938695
0.9048275514875959,1.2054607448972159,0.9020901295763757
0.8692410648191389,1.2450728103768223,0.9417022326019262
0.861028798104164,1.2775997873016134,0.9378376374002743
0.8742328346804054,1.2772777380413662,0.9465329765384648
0.8826061258861438,1.2909648313154591,0.9433124805888623
0.8864707217535245,1.2935412252779157,0.9302694716620705
0.8537826802398948,1.2687434325264884,0.9286592236096122
0.8214166851148955,1.2668111369065524,0.9012850054803929
0.8035429252139681,1.2412082188388935,0.8745548843462065
0.7700497508280474,1.2271990741220473,0.899513732462115
0.7694056512863852,1.2267160001553388,0.8798687037852414
0.7739143480508899,1.2217242357899216,0.8634441706892159
0.7734312734005782,1.2194698905670769,0.827535629717132
0.7230304808920355,1.230741616522261,0.8144926160821928
0.6940459959960205,1.2052997202307743,0.7991952537362221
0.6611969099538139,1.22285140839538,0.7917881096014843
0.6283478205551929,1.230580591868558,0.7595831331159607
0.5932443781756334,1.2175375946491236,0.7653800291217255
0.5463861073794654,1.222368334422099,0.7911440101034303
0.5119267561181255,1.213511978115862,0.8008055024385494
0.47505202568405824,1.2188257919290573,0.8017716516560686
0.42883783791393576,1.225749852219731,0.7983901293820297
0.4101589308718805,1.210130460188735,0.8251202568617652
0.36555498467833186,1.201274103543366,0.8584524006600637
0.3616903825516409,1.2170545206678096,0.8705292635004509
0.32159513275521434,1.213511978115862,0.9169044125816342
0.2771521994483229,1.2494204758011123,0.935261240573287
0.23737898945325414,1.246199982899912,0.9367104637910154
0.18343555916436804,1.2560224861470743,0.9157772388987714
0.1618581845272788,1.2552173629414574,0.9246336034430795
0.1280428930196177,1.2507086729525017,0.9611862327005503
0.11709317882104969,1.3091606132302536,0.9571606129425507
0.09277837096624385,1.3133472531700916,0.9218961817009627
0.05815794603258531,1.3228477051375982,0.9083700974556604
0.0523610373095524,1.3399163130468206,0.8970983601486957
0.005663713253909218,1.342975780405775,0.8776143561551905
-0.04844078097016857,1.318661065322356,0.8916235161709248
-0.06647561438633309,1.2767946641503867,0.8892081437980769
-0.07162842411817781,1.2553783875827431,0.8826061258861438
-0.12444472859274115,1.247166130773681,0.8698851641604417
-0.16582824146395592,1.3048129486192337,0.856198052879503
-0.23909478497933243,1.3152795485084219,0.8679528661326535
-0.28724137972168834,1.3072283178548876,0.8698851641604417
-0.3580925689080679,1.3001432347118236,0.9011239806609538
-0.4692001466778821,1.310287785527149,0.9191587599354715
-0.5207283115639694,1.3162456961732008,0.9330068933326859
-0.5854605802563957,1.3052960224678265,0.9373545629967917
-0.6859405451856827,1.308033440929378,0.9600590591734078
